call_id,speaker,papel,secao_1a_fala,n_falas,primeira_fala
ROP_2010Q4,Executives,management,remarks,1,"B. Jellison - Chairman of the Board, Chief Executive Officer, President and Member of Executive Committee John Humphrey "
ROP_2010Q4,John Humphrey,management,remarks,7,"Thank you, David, and thank you, all for joining us this morning as we discuss the results of the fourth quarter and ful"
ROP_2010Q4,Matt Summerville - KeyBanc Capital Markets Inc.,analyst,qa,2,"First, can you give a little more color, Brian, was the amount in the Houston Tolling project that pulled from '11 into "
ROP_2010Q4,Operator,operator,remarks,10,"Good day, and welcome to the Roper Industries Fourth Quarter and Full Year Financial Results Conference Call. [Operator "
ROP_2010Q4,Richard Eastman - Robert W. Baird & Co. Incorporated,analyst,qa,3,"I just want to circle back for a second, when you say you've won Mexico City at Neptune, is that meters and RF automatio"
ROP_2010Q4,Terry Darling - Goldman Sachs Group Inc.,analyst,qa,4,"John, wondering if you could talk a little about how you see organic in the first quarter relative to the full year guid"
ROP_2010Q4,Wendy Caplan - SunTrust Robinson Humphrey Capital Markets,analyst,qa,3,"One of your most successful strategies, I think, internally has been to lower the break even across the company. Can you"
ROP_2011Q1,Alexander Blanton - Clear Harbor Asset Management,management,remarks,5,"Brian, I remember when your sales were only $70 million. That was 1992. And so I'd like to point out that your sales hav"
ROP_2011Q1,Analysts,management,remarks,1,Richard Eastman - Robert W. Baird & Co. Incorporated Terry Darling - Goldman Sachs Group Inc. Alexander Blanton - Clear 
ROP_2011Q1,B. Jellison,management,remarks,33,"Thank you, John, and good morning, everyone. We'll take you first through the Q1 financial results in detail, and then w"
ROP_2011Q1,Christopher Glynn - Oppenheimer & Co. Inc.,management,remarks,3,"Thanks. Brian, just wondering on the Imaging trends. The Verathon seemed to be in a pretty strong ramp throughout last y"
ROP_2011Q1,D. Mark Douglass - Longbow Research LLC,management,remarks,4,"Brian, can you update on your initiatives to grow internationally, I'm thinking particularly in your Industrial business"
ROP_2011Q1,Deane Dray - Citigroup Inc,management,remarks,3,"Thank you. Brian, I'd be interested in hearing your comments about some of the competitor actions in your space very rec"
ROP_2011Q1,Executives,management,remarks,1,"B. Jellison - Chairman of the Board, Chief Executive Officer, President and Member of Executive Committee John Humphrey "
ROP_2011Q1,Jeffrey Sprague - Citigroup,management,remarks,4,"Just a couple of questions. Brian, the tone of your press release sounds a little bit more optimistic on kind of the ava"
ROP_2011Q1,John Humphrey,management,remarks,8,"Thank you, Melody, and thank you all for joining us this morning as we discuss the record results for our first quarter "
ROP_2011Q1,Matt Summerville - KeyBanc Capital Markets Inc.,analyst,qa,4,"Couple of questions. First, Brian, given the overall size of the Toronto project and the significance of that, can you g"
ROP_2011Q1,Operator,operator,remarks,12,"Good day, everyone, and welcome to today's Roper Quarter and Year Financial Results Conference Call. Today's call is bei"
ROP_2011Q1,Richard Eastman - Robert W. Baird & Co. Incorporated,analyst,qa,7,"Yes. 2 quick follow-ups. I mean just on the Industrial Technology side platform, the EBIT margin, did that benefit signi"
ROP_2011Q1,Terry Darling - Goldman Sachs Group Inc.,analyst,qa,4,"Thanks. Brian, we're seeing a lot of company's raise earnings guidance for the year, but leave cash flows unchanged as y"
ROP_2011Q1,"Wendy Caplan - SunTrust Robinson Humphrey, Inc.",analyst,qa,4,"Brian, that $700 million worth of orders in the quarter, was there anything unusual in it in terms of an especially larg"
ROP_2011Q2,"Alexander Blanton - Clear Harbor Asset Management, LLC",analyst,qa,5,"Brian, listen, what are you going to do when the economy recovers? I mean..."
ROP_2011Q2,Analysts,management,remarks,1,Richard Eastman - Robert W. Baird & Co. Incorporated Terry Darling - Goldman Sachs Group Inc. Alexander Blanton - Clear 
ROP_2011Q2,B. Jellison,management,remarks,20,"Thanks, John, and good morning, everybody. Let me start here with the Slide 3 on my deck. We'll go through the second qu"
ROP_2011Q2,Christopher Glynn - Oppenheimer & Co. Inc.,analyst,qa,2,I had a question on CBORD. Wondering if you could update what you see as the public school opportunity and some rollout 
ROP_2011Q2,D. Mark Douglass - Longbow Research LLC,analyst,qa,2,"Brian, you mentioned that shale projects in the U.S. driving a lot of at least the pump businesses and industrial tech. "
ROP_2011Q2,Deane Dray - Citigroup Inc,analyst,qa,3,"I want to follow up in the RF segment with a couple questions, the first on CBORD. It was interesting that you're recogn"
ROP_2011Q2,Executives,management,remarks,1,"B. Jellison - Chairman, Chief Executive Officer, President and Member of Executive Committee John Humphrey - Chief Finan"
ROP_2011Q2,Jeffrey Sprague - Citigroup,analyst,qa,2,"Brian, I'm wondering if you could give us a little more color on the tag and traffic opportunities that you're referring"
ROP_2011Q2,John Humphrey,management,remarks,12,"Thank you, Jennifer, and thank you all for joining us this morning as we discuss the results of our second quarter. Join"
ROP_2011Q2,Matt Summerville - KeyBanc Capital Markets Inc.,analyst,qa,2,A couple of questions I want to talk about the RF Tech business for a minute. The operating margins performance you had 
ROP_2011Q2,Operator,operator,remarks,12,The Roper Industries Second Quarter 2011 Financial Results Conference Call will now begin. This call is being recorded. 
ROP_2011Q2,Richard Eastman - Robert W. Baird & Co. Incorporated,analyst,qa,5,"John, could you just provide maybe a little bit more guidance on the Northern Digital kind of business metrics. I mean, "
ROP_2011Q2,Terry Darling - Goldman Sachs Group Inc.,analyst,qa,3,"Hey, Brian, wonder if you'd talk about the M&A landscape from the perspective of the different platforms where you see m"
ROP_2011Q2,"Wendy Caplan - SunTrust Robinson Humphrey, Inc.",analyst,qa,2,"If we look at CBORD and Horizon and Neptune and TransCore and iTrade, have there been any meaningful market share shifts"
ROP_2011Q3,,unknown,remarks,4,"Next slide, our Asset Velocity performance continues to be best in class. We can see inventory has actually dropped to 7"
ROP_2011Q3,"Alexander Blanton – Clear Harbor Asset Management, LLC",analyst,qa,10,Hi good morning.
ROP_2011Q3,Analysts,management,remarks,1,Matt J. Summerville – KeyBanc Capital Markets Deane Dray – Citi Mark Douglass – Longbow Research Jeffrey Sprague – Verti
ROP_2011Q3,Ben-Ari Elias – Sterne Agee & Leach,analyst,qa,7,Thank you. Good morning.
ROP_2011Q3,Brian D. Jellison,management,remarks,29,"Thank you, John, good morning everybody. We'll start off with a quick overview of the Q3 financial results and then talk"
ROP_2011Q3,Christopher Glynn – Oppenheimer,analyst,qa,3,"Right, thanks. Good morning. Had a question about the iTradeNetwork build-out in Europe, just how that’s progressing and"
ROP_2011Q3,Deane Dray – Citi,analyst,qa,4,"Thank you. Good morning, Brian and John. First question for price cost in the quarter; can you take us through that, and"
ROP_2011Q3,Executives,management,remarks,1,"John Humphrey – Chief Financial Officer, Vice President Brian D. Jellison – Chairman, President and Chief Executive Offi"
ROP_2011Q3,Jeffrey Sprague – Vertical Investment Research,analyst,qa,6,Thanks and good morning everyone.
ROP_2011Q3,John Humphrey,management,remarks,10,"Thank you, Becky, and thank you all for joining us this morning as we discuss the results of our record third quarter. J"
ROP_2011Q3,Mark Douglass – Longbow Research,analyst,qa,4,"Hi, good morning gentlemen."
ROP_2011Q3,Matt J. Summerville – KeyBanc Capital Markets,analyst,qa,3,"Just couple of questions; first, Brian, how are you thinking about the businesses, whether it would be in Imaging or RF "
ROP_2011Q3,Operator,operator,remarks,11,"The Roper Industries’ Third Quarter 2011 Financial Results Conference Call will now begin. Just a reminder, today’s pres"
ROP_2011Q3,"Richard Eastman – Robert W. Baird & Co., Inc.",analyst,qa,4,"Yes, good morning. Brian, could you talk just a minute or two about just the tone of business in Medical & Scientific an"
ROP_2011Q4,Alex Blanton – Clear Harbor Asset Management,analyst,qa,7,"Good morning. I’d like to just continue that last topic. You mentioned software as being an area of focus, and on acquis"
ROP_2011Q4,Analysts,management,remarks,1,Matt Summerville – Keybanc Mark Douglass – Longbow Research Deane Dray – Citigroup Alex Blanton – Clear Harbor Asset Man
ROP_2011Q4,Brian Jellison,management,remarks,24,"Thanks, John. Good morning everybody. So we’ll walk you through briefly how the fourth quarter looked, what our full-yea"
ROP_2011Q4,Christopher Glynn – Oppenheimer,analyst,qa,4,"Thanks. Brian, I’m impressed—it sounds like—I think I heard you have a sales meeting during the Super Bowl Sunday night."
ROP_2011Q4,Deane Dray – Citigroup,analyst,qa,4,"Thank you. Good morning everyone. For the orders this quarter, it’s rare that we’d see a book-to-bill below 1; and Brian"
ROP_2011Q4,Executives,management,remarks,1,"Brian Jellison – Chairman, President, Chief Executive Officer John Humphrey – Executive Vice President, Chief Financial "
ROP_2011Q4,John Humphrey,management,remarks,14,"Thank you, Alan, and thank you all for joining us this morning as we discuss the results of the fourth quarter and full-"
ROP_2011Q4,Mark Douglass – Longbow Research,analyst,qa,6,"Good morning, gentlemen. Congrats on the quarter and year."
ROP_2011Q4,Matt Summerville,analyst,qa,1,Thanks a lot.
ROP_2011Q4,Matt Summerville – Keybanc,analyst,qa,2,"Good morning. A couple questions – first, Brian, can you talk about in your oil and gas-related businesses, whether or n"
ROP_2011Q4,Operator,operator,remarks,10,"The Roper Industries Fourth Quarter 2011 Financial Results call will now begin. As a reminder, today’s conference is bei"
ROP_2011Q4,Richard Eastman – Robert W. Baird,analyst,qa,6,"Yeah, just my two questions here – in the energy systems and controls business, just curious – were there any missed shi"
ROP_2011Q4,Terry Darling – Goldman Sachs,analyst,qa,6,"Thanks. Morning, gentlemen."
ROP_2012Q1,Alex Blanton – Clear Harbor Asset Management,management,remarks,5,Thanks. Good morning. I want to find out what the assumptions are behind your guidance. You’ve raised your guidance. I’m
ROP_2012Q1,Analysts,management,remarks,1,Dean Dray – Citi Investment Research Mark Douglass – Longbow Research Jeff Sprague – Vertical Research Partners Alex Bla
ROP_2012Q1,Brian Jellison,management,remarks,26,"Thanks, John. Today we’ll kind of go through the first quarter enterprise financial results and then we’ll get into the "
ROP_2012Q1,Christopher Glynn – Oppenheimer,management,remarks,3,"Thanks, good morning. If you mentioned imaging organic growth, I didn’t catch it; but could you elaborate on that and if"
ROP_2012Q1,Dean Dray – Citi Investment Research,management,remarks,4,"Thank you. Good morning everyone. The comments on shale activity – so, we’ve seen a big ramp-up in all the fracking oppo"
ROP_2012Q1,Executives,management,remarks,1,"Brian Jellison – Chairman, President, Chief Executive Officer John Humphrey – Executive Vice President, Chief Financial "
ROP_2012Q1,Jeff Sprague – Vertical Research Partners,management,remarks,5,"Thank you. Good morning, gents. Just a couple questions – Brian, thinking about the strength in the secular growth that "
ROP_2012Q1,John Humphrey,management,remarks,15,"Thank you, Jake, and thank you all for joining us this morning as we discuss the results of our first quarter 2012. Join"
ROP_2012Q1,Mark Douglass – Longbow Research,management,remarks,4,"Good morning gentlemen. Brian, you were talking about industrial tech and the very strong margin improvement there. Corr"
ROP_2012Q1,Matt Summerville – Keybanc,management,remarks,4,"Morning. A couple questions on the medical and life sciences area – Brian, can you talk about where you’re at with some "
ROP_2012Q1,Operator,operator,remarks,11,The Roper Industries First Quarter 2012 Financial Results conference call will now begin. Today’s call will be recorded.
ROP_2012Q1,Richard Eastman – Robert W. Baird,management,remarks,5,"Yes, good morning. Brian, in the RF technology segment in general as we move through calendar ’12, is the—should the exp"
ROP_2012Q1,Terry Darling – Goldman Sachs,management,remarks,7,"Thanks. Good morning, guys. Brian, I wonder if you could help us a little bit with the Aussie LNG outlook for compressor"
ROP_2012Q2,Alex Blanton – Clear Harbor Asset Management,management,remarks,5,"Yes. I think you’ll have to speaker him, okay. Can you hear me?"
ROP_2012Q2,Analysts,management,remarks,1,Matt Summerville – KeyBanc Mark Douglass – Longbow Research Deane Dray – Citi Research Terry Darling – Goldman Sachs Chr
ROP_2012Q2,Brian Jellison,management,remarks,31,"Well, good morning everybody. Today, we’ll go through the enterprise financial results for the quarter, talk a little bi"
ROP_2012Q2,Christopher Glynn – Oppenheimer,management,remarks,4,"Thanks, good morning."
ROP_2012Q2,Deane Dray – Citi Research,management,remarks,5,Thank you. Good morning everyone.
ROP_2012Q2,Executives,management,remarks,1,"Brian Jellison – Chairman, President and Chief Executive Officer John Humphrey – Chief Financial Officer Paul Soni – Vic"
ROP_2012Q2,Jeff Sprague - Vertical Research Partners,management,remarks,2,Could you just kind of clarify for us how much EBIT is in that $140 million EBITDA number next year?
